WellID,PointID,OBJECTID,DepthToWater,DepthToWaterBGS,LevelStatus,DataQuality,MPHeight,MeasurementMethod,MeasuredBy,DataSource,MeasuringAgency,SiteNotes,LevelStatement,GlobalID,SSMA_TimeStamp,PublicRelease,Geometry,DateMeasured,TimeMeasured,TimeDatum
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2837,66.45,65.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,E9C5077F-EA70-49F3-A36D-64AB34014BFD,0x0000000000085C24,true,,1981-03-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2746,65.49,64.24,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,7A6BA5D1-C0FF-4500-8273-79553F629C2C,0x000000000008DDBA,true,,1980-01-14,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2786,66.15,64.9,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,DFA67C6C-DDC0-4CCD-A716-7893ABDFC5B4,0x000000000008D906,true,,1980-08-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2861,65.99,64.74,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,3997CD4C-2B1D-417A-8CEE-73821EB316CF,0x000000000008B8FB,true,,1981-08-27,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2917,104,102.75,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,0D99FFD7-14B3-4E27-86EA-75BE1C00F540,0x000000000008C6F7,true,,1998-02-09,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2838,66.45,65.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,55713518-2FCD-4C81-8937-727F32104E8D,0x000000000008B2AC,true,,1981-03-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2851,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F012548B-0F22-42EB-8307-7BBE7339C645,0x000000000008ECC0,true,,1981-07-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2865,65.68,64.43,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,12FF973E-4F38-486C-A89D-7BC21D787006,0x000000000008ECD6,true,,1982-01-06,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2696,65.8,64.55,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,751D7DD7-4388-426B-9562-780C002D0F29,0x000000000008D588,true,,1978-04-06,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2661,65.17,63.92,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,1C35E8E8-B9FB-47FB-8ED2-781E518FE5A9,0x000000000008D5FD,true,,1975-09-18,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2772,65.85,64.6,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,EFBB4D69-C33F-447F-9FCB-7A74730DD62C,0x000000000008E4C9,true,,1980-05-31,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2787,66.15,64.9,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,43BFDEF0-701B-4579-8D4E-79969E5258AD,0x000000000008DF50,true,,1980-08-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2693,65.66,64.41,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,96A340AD-4CF7-428D-B4AB-79AD7762369D,0x000000000008DFD4,true,,1977-12-14,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2850,66.45,65.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,5EFD9170-09E9-4560-AB9B-7A4D90591B77,0x000000000008E3D5,true,,1981-07-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2810,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,21672EFC-1C87-472A-A849-7B01560B97EB,0x000000000008E820,true,,1980-11-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2801,66.25,65,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,4719D3C2-BD5E-45C2-98C7-7AD8F2ECD09F,0x000000000008E729,true,,1980-10-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2769,65.85,64.6,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F8E866A7-A3DC-48FE-9DAB-8787E58E635F,0x00000000000936B4,true,,1980-05-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2852,66.25,65,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,BFF42487-5E8D-4043-8243-8A9CF7DCF2D4,0x0000000000094A0F,true,,1981-07-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2912,89.58,88.33,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,B7A1542E-0E8D-4F8A-9F1B-8606D16D3F7D,0x0000000000092D4C,true,,1993-01-11,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2761,65.65,64.4,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F69647BB-0878-4904-92FA-8685F9417E11,0x000000000009307D,true,,1980-04-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2688,65.87,64.62,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,72BAEAD8-1EE7-42FC-9C65-86933E028D7B,0x00000000000930D7,true,,1977-05-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2695,65.79,64.54,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,19BC11EF-E47F-4590-AD37-86AB2E1B80CC,0x000000000009316E,true,,1978-03-08,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2796,66.25,65,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,290ACDDB-1600-46E3-B5FA-8021559B388D,0x00000000000908C9,true,,1980-09-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2808,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,AA1CF06A-B260-4091-ACC0-815D0E1C00E9,0x0000000000091049,true,,1980-11-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2767,65.81,64.56,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,10607DA1-2B0A-42AF-AF4D-810C4F375E41,0x0000000000090E6C,true,,1980-05-06,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2702,66.05,64.8,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,DDDB6DDB-9DE9-43DA-B61A-8314B4D6E73E,0x0000000000091AD7,true,,1978-09-19,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2727,65.42,64.17,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,7AEDE9E1-540B-47A3-AB73-BDF894CD89AD,0x00000000000A865B,true,,1979-10-24,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2911,82.94,81.69,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,A9A9CD00-D442-4A36-B0C9-BE31B39A2396,0x00000000000A87B7,true,,1992-02-27,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2841,66.45,65.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,D9002E77-4875-43CF-BDAF-BBE41DFB7252,0x00000000000A7988,true,,1981-04-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2897,66.73,65.48,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,2CA12502-C812-4430-81F4-BC040092F49F,0x00000000000A7A3C,true,,1984-07-31,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2914,94.14,92.89,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,879AD7D3-749E-4663-ABBF-BD8ECF9381B8,0x00000000000A83D1,true,,1995-01-27,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2716,65.25,64,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,ABF8698A-19C3-4914-87A6-BAFB1E2EA0E5,0x00000000000A7418,true,,1979-08-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2889,66.24,64.99,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,000C16CD-F290-4C2F-AB39-BB15279E79A9,0x00000000000A74C0,true,,1983-11-09,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2644,65.24,63.989998,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,0322D6BC-1C75-4AB1-AA2E-B984020CB98B,0x00000000000A6AF4,true,,1974-11-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2784,66.17,64.92,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,56961F2C-2C9E-41E6-9DFE-BAB1319D4983,0x00000000000A7233,true,,1980-07-28,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2706,66.13,64.88,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,8CA29E51-30B0-4E38-A003-BCC5D9D0D546,0x00000000000A7EEF,true,,1979-01-09,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2776,65.95,64.7,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,41DE16AC-8E54-4560-9E78-BF7754F3B2B3,0x00000000000A8F79,true,,1980-06-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2779,66.05,64.8,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,233508F6-876C-462B-A8AD-BFEEE10FAC63,0x00000000000A9282,true,,1980-07-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2855,66.05,64.8,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,02590468-F78F-49C4-9537-C0EEA91B7BA9,0x00000000000A987B,true,,1981-07-31,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2867,65.8,64.55,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,CAABFC5E-0E4B-4D3E-8BC1-BF320CCE519B,0x00000000000A8DD8,true,,1982-03-09,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2753,65.59,64.34,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F0619229-9C23-41CE-8DF4-C340DCCCDDAF,0x00000000000AA6D3,true,,1980-02-11,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2762,65.75,64.5,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,EC1BF370-9641-4553-8C9D-C063989F7A14,0x00000000000A9545,true,,1980-04-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2660,65.73,64.48,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,2B509D4E-1ADC-4500-A671-C28F644CACA7,0x00000000000AA29A,true,,1975-08-28,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2820,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,68628312-34B2-4EED-BE7A-CE6F811D6D2D,0x00000000000AEBE7,true,,1981-01-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2676,65.99,64.74,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,00286C14-B8CD-4950-80F6-C8F95212D05A,0x00000000000AC9EB,true,,1976-08-17,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2731,65.45,64.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,B3B23EF4-B534-4F0D-B6C2-C941AEFC1AC6,0x00000000000ACB9C,true,,1979-11-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2832,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,1676CFEE-7371-4C60-A933-CB7B40D8F6BE,0x00000000000AD95D,true,,1981-02-25,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2821,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,86DD0E86-2276-4694-A8BE-C4E78CCE593E,0x00000000000AB120,true,,1981-01-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2875,64.08,62.83,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,EF33B777-982B-4A73-8F7F-C41BF40B75A0,0x00000000000AAC3F,true,,1982-10-12,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2750,65.55,64.3,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,57A7B736-D851-4525-9EBE-C4750C4C222F,0x00000000000AAE43,true,,1980-01-31,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2677,65.88,64.63,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,967415F9-104D-4ECE-8B7E-C48AF6873811,0x00000000000AAED8,true,,1976-09-08,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2759,65.75,64.5,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,574C55F1-9ABD-463E-A247-C7CDDFD68297,0x00000000000AC309,true,,1980-04-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2854,66.1,64.85,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,459E2E8B-8EF6-4010-A5D7-C9C6B6C276A4,0x00000000000ACEB3,true,,1981-07-28,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2692,65.63,64.38,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,1724E4D6-7C08-4301-8ADB-D5A97E323070,0x00000000000B18FC,true,,1977-10-17,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2771,65.85,64.6,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,BEECF992-A103-4ECC-BF76-D88D7ECB8593,0x00000000000B2AC9,true,,1980-05-25,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2737,65.45,64.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,27156C84-DB0A-4799-8A9B-D43DBEE7DB35,0x00000000000B101B,true,,1979-12-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2664,65.09,63.839996,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,113BDC1F-A887-4194-A84E-D54DB894431A,0x00000000000B16A5,true,,1975-11-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2846,66.45,65.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,9D559C21-58AF-416F-859C-D3DAF9633284,0x00000000000B0DA0,true,,1981-04-30,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2666,65.28,64.03,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F4B4A393-783D-4657-A1DB-D2F133F2BE7A,0x00000000000B07DA,true,,1975-12-29,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2905,65.95,64.7,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,D11F2E71-8910-44B8-964C-D095A517B2C5,0x00000000000AF8F4,true,,1986-02-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2816,66.33,65.08,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,D722D57E-1A11-492B-9007-E4E5CCBF10E7,0x00000000000B7722,true,,1980-12-16,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2858,66.05,64.8,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,172B1394-652E-4260-8098-E304B45CB964,0x00000000000B6B47,true,,1981-08-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2707,66.13,64.88,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,C457FF4B-005C-4C16-8721-E346B8483971,0x00000000000B6CCC,true,,1979-02-06,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2662,64.8,63.550003,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,A69840A2-9EF2-44F9-B2F2-E37119E4BF2C,0x00000000000B6DE3,true,,1975-10-14,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2789,66.15,64.9,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,180CBA5A-017D-4C1A-9579-E56ED22A1D47,0x00000000000B7A77,true,,1980-08-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2682,65.69,64.44,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,180DBD9B-930B-4E10-B1ED-E62AA253C1C0,0x00000000000B7EF9,true,,1976-12-28,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2822,66.32,65.07,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,14E8F453-A4A9-4F25-93AF-E437AEEF023B,0x00000000000B72DE,true,,1981-01-12,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2726,65.36,64.11,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,87EC71CD-72F7-4F30-AB21-DD5FB3E79104,0x00000000000B487C,true,,1979-09-18,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2756,65.65,64.4,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,C2626B13-2AEE-4589-93CB-DD1EB8FDF3A9,0x00000000000B46F2,true,,1980-03-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2713,65.27,64.02,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,AF0B5AD9-F719-41E1-B7E2-DAC35A2AD191,0x00000000000B3863,true,,1979-07-24,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2857,66.05,64.8,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,57FE4220-152F-45A2-86D3-DC791687C70D,0x00000000000B430D,true,,1981-08-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2813,66.25,65,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,5A133AA6-8B57-49C3-B969-DB3D14727B8D,0x00000000000B3B6D,true,,1980-12-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2885,65.57,64.32,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F7D178BF-ED1E-4988-BC29-E05A59DE6783,0x00000000000B5ACE,true,,1983-07-19,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2651,65.21,63.96,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,6958331B-1837-4CA0-AF3B-DF2C7725AF02,0x00000000000B539F,true,,1975-02-26,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2672,65.74,64.49,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,1ED4D0B1-AE6F-4D8E-A96A-DEF89C43B473,0x00000000000B5261,true,,1976-05-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2830,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,BAA9FBAE-AB42-486B-AE22-DF9E4191277D,0x00000000000B564A,true,,1981-02-15,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2845,66.45,65.2,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,8ADFECB2-A23C-4EB7-ABF0-E94CF3E02416,0x00000000000B927B,true,,1981-04-25,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2773,65.9,64.65,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,147696EF-4934-4A7B-BD78-E95FA6ADDFF5,0x00000000000B92E1,true,,1980-06-03,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2877,64.4,63.15,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,F8B3BB9D-4968-48CC-B510-EAF262BBAD4E,0x00000000000B9CBA,true,,1982-12-06,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2904,65.82,64.57,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,856A0C17-5AB7-4E07-ABBD-ED33B62EDAD2,0x00000000000BAAE0,true,,1985-03-22,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2699,66,64.75,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,146BB9BE-86E6-4CEA-8B16-EB9CA9009DF9,0x00000000000BA0F5,true,,1978-06-30,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2669,65.5,64.25,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,E0AF3EFE-6B13-42EC-BEB5-F067150F51E6,0x00000000000BBEC5,true,,1976-03-01,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2833,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,643935B5-8E94-4549-B061-F12771FF4562,0x00000000000BC359,true,,1981-02-28,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2884,65.34,64.09,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,CF33A3CE-F65E-4A0B-BEC1-EF045715ACAD,0x00000000000BB640,true,,1983-06-23,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2712,65.229996,63.979996,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,08EADE76-791E-449E-80A1-ECD6091C0A1F,0x00000000000BA896,true,,1979-07-02,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2758,65.65,64.4,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,0B62FE22-D0B1-483D-B005-ECA2431872E8,0x00000000000BA766,true,,1980-03-31,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2800,66.25,65,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,53B056E7-E97C-47FE-8902-F17A499B121D,0x00000000000BC554,true,,1980-10-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2872,66.38,65.13,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,3C85B8AF-B80B-4E31-A648-EF841A9A294B,0x00000000000BB950,true,,1982-07-19,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2900,66.28,65.03,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,6B440ADF-2843-455E-BCC5-F8E39A84F229,0x00000000000BF33C,true,,1984-10-22,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2891,66.34,65.09,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,34FDA928-9065-475A-A2E1-FC2DD52B28C8,0x00000000000C078D,true,,1984-01-24,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2739,65.5,64.25,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,BDDB90DA-0ADD-477A-9B5B-FCC9AAF6663E,0x00000000000C0B4B,true,,1979-12-12,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2675,65.99,64.74,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,15E9B9B1-C3E0-4744-9D06-FD98592B411A,0x00000000000C1056,true,,1976-07-28,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2659,65.69,64.44,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,E6C87B6F-B457-4B51-8425-F51C15D92E0B,0x00000000000BDC0A,true,,1975-08-05,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2770,65.85,64.6,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,457E1440-2C0F-48E1-8461-F84AC6F37149,0x00000000000BEF99,true,,1980-05-20,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2848,66.46,65.21,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,A9E98418-D6CC-46B2-AA2B-F69A32668AF2,0x00000000000BE562,true,,1981-06-04,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2807,66.35,65.1,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,D331E468-2170-43CF-B3D9-F41709456D3C,0x00000000000BD55E,true,,1980-11-10,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2898,66.54,65.29,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,22C0DD26-981A-449C-9BD6-FE330B3C594C,0x00000000000C1427,true,,1984-08-31,,
8A4D37E2-6B1A-4EF2-B304-7291F575F887,EB-209,2774,65.85,64.6,,,1.25,R,,A,USGS,GWSI; WL @ gs1.25' mp correction,,B6064706-AC9C-4E3B-B75F-FEEB70B8E04F,0x00000000000C1881,true,,1980-06-05,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,18864,92.84,91.24,,1,1.6,S,GGI for OSE,A,,,,754DC204-D269-467C-AAD6-94D4E041B244,0x0000000000098899,true,,2013-02-12,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,10397,92.57,90.97,,,1.6,S,ICTech for OSE,A,,,,DBB02C06-7350-45C4-8B9A-8D9BDBCB5F13,0x0000000000095C2F,true,,2012-01-12,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,6921,91.2,89.6,,,1.6,S,Tribble/Cruz,G,,Daniel B. Stephens contractors,,E3F6D445-959D-47D5-ACFB-62F0EF4FA5D2,0x00000000000850E3,true,,2006-03-14,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,10220,92.49,90.89,,,1.6,S,GGI for OSE,A,,,,BEDC132A-7756-4BDA-BFCD-60C9DB9FCFA5,0x0000000000084389,true,,2011-03-09,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,10316,92.61,91.01,,,1.6,S,Golder Ass. For OSE,A,,,,2460DCF8-C490-4644-8057-547A371B0352,0x000000000007F5BB,true,,2010-02-24,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,10148,92.31,90.71,,,1.6,S,GGI,A,,,,B62A9350-CE7D-441C-965F-D4BD1DCA2BDF,0x00000000000B131E,true,,2009-02-11,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,6165,91.47,89.87,,,1.6,S,Lyman,S,NMBGMR,decline=1 ft/yr 1998-2004,,4E16850C-6D12-40D1-808C-608EE0D6B6D3,0x00000000000841E4,true,,2004-03-26,,
68970E56-18C2-4559-B155-46AA5FA63C6D,EB-210,3107,89.36,89.36,,,0,S,Garcia,A,USGS,GWSI,,DA7A7A63-D215-4A07-841D-519A0274E210,0x000000000007E40B,true,,2003-02-19,,
