Old Table Name,Old Column Name,Reason
LU_DataReliability,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataReliability,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataReliability,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataSource,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataSource,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataSource,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataType,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataType,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DataType,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Depth/CompletionSource,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Depth/CompletionSource,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Depth/CompletionSource,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge,Discharge,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge Units,UNITS,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge Units,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge/ChemistrySource,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge/ChemistrySource,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Discharge/ChemistrySource,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DischargeMethod,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DischargeMethod,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_DischargeMethod,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_EquipmentType,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_EquipmentType,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FieldNoteTypes,NoteType_id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FieldNoteTypes,FieldNoteType,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FieldParameter,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FieldParameter,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FieldParameter,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Formations,Code,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Formations,Meaning,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Formations,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FPUnits,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FPUnits,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_FPUnits,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_LevelStatus,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_LevelStatus,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_LevelStatus,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_LevelStatus,WebDataEntryVisible,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Lithology,TERM,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Lithology,ABBREVIATION,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Lithology,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MajorAnalyte,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MajorAnalyte,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MajorAnalyte,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MajorUnits,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MajorUnits,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MajorUnits,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasurementMethod,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasurementMethod,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasurementMethod,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasurementMethod,WebDataEntryVisible,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasuringAgency,Agency,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasuringAgency,Description,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MeasuringAgency,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MinorTraceAnalyte,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MinorTraceAnalyte,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MinorTraceAnalyte,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MinorTraceUnits,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MinorTraceUnits,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MinorTraceUnits,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MonitoringStatus,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MonitoringStatus,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_MonitoringStatus,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_NMQuads,QuadName,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_NMQuads,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_PrimaryUseSite_USGS,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_PrimaryUseSite_USGS,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_PrimaryUseSite_USGS,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_PrimaryUseWater_USGS,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_PrimaryUseWater_USGS,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_PrimaryUseWater_USGS,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_RadioAnalyte,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_RadioAnalyte,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_RadioAnalyte,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_RadioUnits,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_RadioUnits,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_RadioUnits,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_SampleType,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_SampleType,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_SampleType,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_SiteType,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_SiteType,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_SiteType,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Status,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Status,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Status,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Subsurface,CODE,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Subsurface,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_Subsurface,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_TimeDatum,MEANING,No corresponding sheet (expected 'NMAquifer_{old table name}')
LU_TimeDatum,id,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,SamplePtID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,SamplePointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,Analyte,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,Symbol,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,SampleValue,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,Units,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,Uncertainty,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,AnalysisMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,AnalysisDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,Volume,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,VolumeUnit,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,AnalysesAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,WCLab_ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MajorChemistry,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,SamplePtID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,SamplePointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,Analyte,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,Symbol,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,SampleValue,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,Units,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,Uncertainty,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,AnalysisMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,AnalysisDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,Volume,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,VolumeUnit,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,AnalysesAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,WCLab_ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
MinorandTraceChemistry,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
NGWMN_Lithology,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
NGWMN_Lithology,Lithology,No corresponding sheet (expected 'NMAquifer_{old table name}')
NGWMN_Lithology,TERM,No corresponding sheet (expected 'NMAquifer_{old table name}')
NGWMN_Lithology,StratSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
NGWMN_Lithology,StratTop,No corresponding sheet (expected 'NMAquifer_{old table name}')
NGWMN_Lithology,StratBottom,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnerLink,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnerLink,OwnerKey,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnerLink,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnerLink,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,OwnerKey,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,Company,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,LastName,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,FirstName,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,Phone,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,CellPhone,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,Email,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,MailingAddress,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,MailCity,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,MailState,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,MailZipCode,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,PhysicalAddress,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,PhysicalCity,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,PhysicalState,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,PhysicalZipCode,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,SecondLastName,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,SecondFirstName,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,SecondCtctPhone,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,SecondCtctEmail,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,OwnerComment,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
OwnersData,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
PointIdTemp,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
PointIdTemp,WDBID,No corresponding sheet (expected 'NMAquifer_{old table name}')
PointIdTemp,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
ProjectLocations,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
ProjectLocations,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
ProjectLocations,ProjectName,No corresponding sheet (expected 'NMAquifer_{old table name}')
ProjectLocations,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
ProjectLocations,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Projects,Project,No corresponding sheet (expected 'NMAquifer_{old table name}')
Projects,PointIDPrefix,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,SamplePtID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,SamplePointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,Analyte,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,Symbol,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,SampleValue,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,Units,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,Uncertainty,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,AnalysisMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,AnalysisDate,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,Notes,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,Volume,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,VolumeUnit,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,AnalysesAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,WCLab_ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Radionuclides,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,DepthToWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
SaltBasinWLs,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
SelectedObjects,SelectionID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SelectedObjects,ObjectID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Selections,SelectionID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Selections,TargetName,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,SiteID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,Expr1,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,DataReliability,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,Easting,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,Northing,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,Altitude,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,HoleDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,WellDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,StaticWater,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,CasingDiameter,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,MinOfScreenTop,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,MaxOfScreenBottom,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,MaxOfDateMeasured_WL,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,MaxOfDateMeasured_Acoustic,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,MaxOfDateMeasured_Pressure,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITESWITHWATERLEVELS,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,DateMeasued,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,DepthToWaterBGS,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,MeasurementMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,LevelStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
SITEWATERLEVELS,MeasuringAgency,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,Point_ID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,Sample Type,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,Date Sampled,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,d13C,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,d18O,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,Sampled by,No corresponding sheet (expected 'NMAquifer_{old table name}')
Soil_Rock_Results,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,WellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,StratTop,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,StratBottom,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,UnitIdentifier,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,Lithology,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,LithologicModifier,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,ContributingUnit,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,StratSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,StratNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Stratigraphy,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,SurfaceID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,Discharge,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,DischargeMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,DischargeRate,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,DischargeUnits,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,DischargeSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,SiteNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,FieldMethodNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,AqClass,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,SourceNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,SurfaceID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,Discharge,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,DischargeMethod,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,DischargeRate,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,DischargeUnits,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,DateMeasured,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,DischargeSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,SiteNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,FieldMethodNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,AqClass,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,SourceNotes,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,DataSource,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterData_Corrupt_DataMissing,SSMA_TimeStamp,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterPhotos,SurfaceID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterPhotos,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterPhotos,OLEPath,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterPhotos,OBJECTID,No corresponding sheet (expected 'NMAquifer_{old table name}')
SurfaceWaterPhotos,GlobalID,No corresponding sheet (expected 'NMAquifer_{old table name}')
sysdiagrams,name,No corresponding sheet (expected 'NMAquifer_{old table name}')
sysdiagrams,principal_id,No corresponding sheet (expected 'NMAquifer_{old table name}')
sysdiagrams,diagram_id,No corresponding sheet (expected 'NMAquifer_{old table name}')
sysdiagrams,version,No corresponding sheet (expected 'NMAquifer_{old table name}')
sysdiagrams,definition,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,ObjectID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,SiteID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,Easting,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,Northing,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,Altitude,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,OSEWellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,HoleDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,WellDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo,Geometry,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,ObjectID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,SiteID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,Easting,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,Northing,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,Altitude,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,OSEWellID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,HoleDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,WellDepth,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,FormationZone,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,ProjectName,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,MonitoringStatus,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_PublicReleaseSitesInfo_ProjectNameIncluded,Geometry,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,LocationId,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,PointID,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Easting,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Northing,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,UTMDatum,No corresponding sheet (expected 'NMAquifer_{old table name}')
Tbl_TaosWLS,Altitude,No corresponding sheet (expected 'NMAquifer_{old table name}')
